No,formula,補気,理気,降気,補血,駆瘀血,利水,補腎,温,清,瀉下,鎮痛,健胃・整腸,鎮咳,安心鎮静,去痰,清頭目,止瀉,潤燥,発表,鎮痙,制吐・鎮嘔,解毒,解熱・消炎,止血
26.0,桂枝加竜骨牡蛎湯,-0.028512431000000615,-1.2673349929999997,-1.5506285739999996,-1.352282336,-2.135495787,-1.3595464779999995,12.768055523,2.683078425999999,-5.0858866659999995,-0.937572549,0.36361993899999795,-1.3930839089999998,-0.7705755329999999,17.697367285,-1.6298698249999997,-0.81109521,-1.3293456139999993,-0.4641853489999998,-0.18831062800000017,2.557853368999999,2.4505165510000007,0.06662611600000032,-3.9117164030000016,-1.306498572
27.0,麻黄湯,-3.0277330460000003,-1.2673349929999997,-1.5506285739999996,-1.352282336,-2.135495787,-0.9437028650000001,1.5670778509999996,-0.03714121299999999,-5.0858866659999995,-0.937572549,-0.7163612630000002,-4.087144324000001,7.283947746999998,-4.283497233,6.424653454999998,-0.81109521,-4.049565253,-0.4641853489999998,10.848303341999998,-0.4503965450000001,-0.24354386400000008,-2.6535935230000005,1.0157729240000002,-1.306498572
28.0,越婢加朮湯,-0.4339912939999999,-1.2673349929999997,-1.5506285739999996,-1.352282336,-2.135495787,0.7443382719999989,-1.436655059,-3.040874123000001,-0.17295769099999958,-0.937572549,7.548644524,-1.8911126979999997,4.132849281999998,3.226832985999998,6.273628407999997,-0.81109521,-1.0494918350000002,1.4450107159999994,5.205823991999998,-0.16236626999999998,-1.0475856559999999,-2.6535935230000005,3.395273773999995,-1.306498572
29.0,麦門冬湯,15.681040396,-1.2673349929999997,1.6684350089999993,-1.352282336,-2.135495787,-1.2363626809999997,-1.436655059,-3.040874123000001,-5.0858866659999995,-0.937572549,-2.543088398000001,4.653763282999997,7.124892225999999,-1.6860959889999998,6.265597933999999,-0.81109521,7.695075264,15.647186848999997,-3.192043538000001,-0.16236626999999998,2.3112276379999988,-2.6535935230000005,-6.915449313000002,-1.306498572
30.0,真武湯,-3.433326162000001,-1.2673349929999997,-1.5506285739999996,-1.352282336,-2.135495787,4.328987217999998,-1.436655059,2.8713303089999997,-2.5526972699999995,-0.937572549,-1.99909624,0.7345123710000003,-2.9204627740000006,-1.7503078369999996,-1.1816172719999996,-0.81109521,4.460778972999999,-3.4679182590000006,-0.5939037439999997,0.0435258,-0.5532163589999999,-0.2978142119999998,-6.915449313000002,-1.306498572
31.0,呉茱萸湯,-0.6928045119999997,8.700770047999999,8.417476466999998,-1.352282336,-2.135495787,8.608558562999999,-1.436655059,6.9272309179999985,-5.0858866659999995,-0.937572549,2.4578851899999967,7.910729051,-2.9204627740000006,-1.2842766179999996,6.188347974999998,-0.81109521,-1.710124424,-1.1284774299999998,-3.192043538000001,-2.312253511,11.754329511,-2.6535935230000005,-6.915449313000002,-1.306498572
32.0,人参湯,-0.5681080039999993,-1.2673349929999997,-1.5506285739999996,-1.352282336,-2.135495787,-4.454687714000001,-1.436655059,2.0290439769999997,-5.0858866659999995,-0.937572549,-0.20831919899999865,3.4423988179999983,2.0884582839999997,-4.283497233,3.827303785999998,-0.81109521,1.4137926989999998,-0.6027001009999995,-0.5939037439999997,0.3208098620000003,4.687859483999999,-2.6535935230000005,-6.915449313000002,-1.306498572
33.0,大黄牡丹皮湯,-6.0314659560000035,-1.2673349929999997,-1.5506285739999996,-1.352282336,14.485222919999998,14.733605874999995,-1.436655059,-3.040874123000001,12.601341286999999,31.359888458,-0.5766633689999994,-3.267791220000001,8.417459337999997,-4.283497233,7.5581650459999965,-0.81109521,-4.049565253,-3.4679182590000006,-3.192043538000001,-2.312253511,-3.247276774000001,11.378389004,23.737251921,-1.306498572
34.0,白虎加人参湯,7.8912903780000025,-1.2673349929999997,-1.5506285739999996,-1.352282336,-2.135495787,1.0227506910000013,-1.436655059,-3.040874123000001,9.716996589999999,-0.937572549,-1.632248167999999,6.8318791,-3.4646359480000006,10.519386023,-4.323930240000001,-0.81109521,9.873191081,25.257721330999996,-3.192043538000001,-0.16236626999999998,-1.2212615850000001,-2.6535935230000005,7.887433942999998,-1.306498572
35.0,四逆散,-2.3424352460000004,-1.2673349929999997,-1.5506285739999996,-1.352282336,-2.135495787,-7.052827508000003,-1.436655059,-0.32065448399999996,2.8108395920000007,-0.937572549,-2.2383331510000004,-2.8831816860000004,-3.752666223000001,-0.5944665229999997,-0.404264967,-0.81109521,-1.3293456139999993,-3.4679182590000006,-3.192043538000001,2.2698230939999995,-3.247276774000001,0.06662611600000032,-3.2264186030000013,-1.306498572
36.0,木防已湯,-0.5649387919999997,-1.2673349929999997,-1.5506285739999996,-1.352282336,-2.135495787,2.325483197999998,1.1646539470000001,-0.439565117,9.785245618000001,-0.937572549,6.963000824000001,-1.62435007,-5.614523189000001,1.2093243450000009,-6.473817481000001,-0.81109521,-1.1843470949999997,7.491430482999999,-0.5907345320000001,-2.312253511,2.2192503899999996,-2.6535935230000005,1.1786812709999994,-1.306498572
